match_id,game_id,team,score_team,opponent,score_opp,win_lose,map,map_pick,player_id,player,agent,rating,acs,kill,death,assist,kast%,adr,hs%,fk,fd
701025,0,Wolves Esports,13,Titan Esports Club,5,team win,N/A,N/A,0,Coco,Unknown,1.13,265,7,3,4,100,160,43,0,0
701025,0,Wolves Esports,13,Titan Esports Club,10,team win,N/A,N/A,0,Coco,Unknown,0.59,84,13,8,5,82,59,17,0,0
701025,0,Wolves Esports,13,Titan Esports Club,5,team win,N/A,N/A,0,Deryeon,Unknown,1.90,393,8,3,5,92,274,32,1,0
701025,0,Wolves Esports,13,Titan Esports Club,10,team win,N/A,N/A,0,Deryeon,Unknown,1.37,208,8,5,3,83,115,17,0,0
701025,0,Wolves Esports,13,Titan Esports Club,5,team win,N/A,N/A,0,Dynamite,Unknown,1.20,271,8,4,4,67,144,18,2,1
701025,0,Wolves Esports,13,Titan Esports Club,10,team win,N/A,N/A,0,Dynamite,Unknown,1.23,238,3,3,0,64,162,43,3,1
701025,0,Wolves Esports,13,Titan Esports Club,5,team win,N/A,N/A,0,Haodong,Unknown,0.86,185,1,1,0,50,119,67,0,0
701025,0,Wolves Esports,13,Titan Esports Club,10,team win,N/A,N/A,0,Haodong,Unknown,0.73,119,3,1,2,73,81,27,1,1
701025,0,Wolves Esports,13,Titan Esports Club,5,team win,N/A,N/A,0,Spitfires,Unknown,0.60,205,5,4,1,83,126,33,0,1
701025,0,Wolves Esports,13,Titan Esports Club,10,team win,N/A,N/A,0,Spitfires,Unknown,0.73,224,3,1,2,55,148,25,2,1
701025,0,Wolves Esports,13,Titan Esports Club,5,team win,N/A,N/A,0,Spring,Unknown,0.70,142,7,1,6,67,100,33,0,0
701025,0,Wolves Esports,13,Titan Esports Club,10,team win,N/A,N/A,0,Spring,Unknown,0.70,135,9,3,6,58,106,17,1,1
701025,0,Wolves Esports,13,Titan Esports Club,5,team win,N/A,N/A,0,aluba,Unknown,1.38,266,2,1,1,83,189,44,2,1
701025,0,Wolves Esports,13,Titan Esports Club,10,team win,N/A,N/A,0,aluba,Unknown,0.51,116,3,2,1,58,66,27,2,0
701025,0,Wolves Esports,13,Titan Esports Club,5,team win,N/A,N/A,0,glacier,Unknown,0.91,242,1,1,0,75,141,29,5,1
701025,0,Wolves Esports,13,Titan Esports Club,10,team win,N/A,N/A,0,glacier,Unknown,0.94,167,8,7,1,67,105,28,2,0
701025,0,Wolves Esports,13,Titan Esports Club,5,team win,N/A,N/A,0,lucas,Unknown,0.65,183,8,3,5,67,131,6,0,2
701025,0,Wolves Esports,13,Titan Esports Club,10,team win,N/A,N/A,0,lucas,Unknown,0.70,164,7,5,2,64,114,18,1,1
701025,0,Wolves Esports,13,Titan Esports Club,5,team win,N/A,N/A,0,yosemite,Unknown,0.76,150,8,2,6,92,89,9,2,0
701025,0,Wolves Esports,13,Titan Esports Club,10,team win,N/A,N/A,0,yosemite,Unknown,1.48,276,2,1,1,92,197,28,5,1
701026,0,Dragon Ranger Gaming,15,Bilibili Gaming,13,team win,N/A,N/A,0,FT,Unknown,0.38,130,8,6,2,57,85,33,1,3
701026,0,Dragon Ranger Gaming,13,Bilibili Gaming,7,team win,N/A,N/A,0,FT,Unknown,1.72,315,5,3,2,83,191,35,3,0
701026,0,Dragon Ranger Gaming,15,Bilibili Gaming,13,team win,N/A,N/A,0,Knight,Unknown,1.22,258,7,3,4,64,190,23,1,1
701026,0,Dragon Ranger Gaming,13,Bilibili Gaming,7,team win,N/A,N/A,0,Knight,Unknown,0.02,47,5,3,2,33,36,25,0,2
701026,0,Dragon Ranger Gaming,15,Bilibili Gaming,13,team win,N/A,N/A,0,Life,Unknown,1.25,299,3,2,1,57,191,45,3,2
701026,0,Dragon Ranger Gaming,13,Bilibili Gaming,7,team win,N/A,N/A,0,Life,Unknown,1.32,239,4,0,4,75,155,37,2,0
701026,0,Dragon Ranger Gaming,15,Bilibili Gaming,13,team win,N/A,N/A,0,Nicc,Unknown,0.77,115,22,19,3,57,72,25,0,3
701026,0,Dragon Ranger Gaming,13,Bilibili Gaming,7,team win,N/A,N/A,0,Nicc,Unknown,0.81,167,10,8,2,75,95,38,1,0
701026,0,Dragon Ranger Gaming,15,Bilibili Gaming,13,team win,N/A,N/A,0,SpiritZ1,Unknown,0.52,101,2,1,1,50,71,15,0,4
701026,0,Dragon Ranger Gaming,13,Bilibili Gaming,7,team win,N/A,N/A,0,SpiritZ1,Unknown,0.04,69,5,4,1,63,56,0,0,4
701026,0,Dragon Ranger Gaming,15,Bilibili Gaming,13,team win,N/A,N/A,0,Verse,Unknown,0.61,99,11,9,2,50,69,29,0,1
701026,0,Dragon Ranger Gaming,13,Bilibili Gaming,7,team win,N/A,N/A,0,Verse,Unknown,1.30,212,13,8,5,75,134,24,1,0
701026,0,Dragon Ranger Gaming,15,Bilibili Gaming,13,team win,N/A,N/A,0,nephh,Unknown,0.87,183,14,10,4,86,114,38,0,0
701026,0,Dragon Ranger Gaming,13,Bilibili Gaming,7,team win,N/A,N/A,0,nephh,Unknown,1.18,227,6,5,1,75,144,29,1,2
701026,0,Dragon Ranger Gaming,15,Bilibili Gaming,13,team win,N/A,N/A,0,rushia,Unknown,0.84,172,6,3,3,50,127,20,1,4
701026,0,Dragon Ranger Gaming,13,Bilibili Gaming,7,team win,N/A,N/A,0,rushia,Unknown,0.34,82,8,3,5,50,62,20,0,2
701026,0,Dragon Ranger Gaming,15,Bilibili Gaming,13,team win,N/A,N/A,0,vo0kashu,Unknown,1.09,270,6,4,2,57,186,44,0,1
701026,0,Dragon Ranger Gaming,13,Bilibili Gaming,7,team win,N/A,N/A,0,vo0kashu,Unknown,1.53,379,5,1,4,100,238,43,0,0
701026,0,Dragon Ranger Gaming,15,Bilibili Gaming,13,team win,N/A,N/A,0,whzy,Unknown,0.19,68,0,0,0,29,43,38,0,3
701026,0,Dragon Ranger Gaming,13,Bilibili Gaming,7,team win,N/A,N/A,0,whzy,Unknown,0.85,161,5,4,1,67,96,11,2,0
701027,0,FunPlus Phoenix,13,Trace Esports,3,team win,N/A,N/A,0,AAAAY,Unknown,0.67,121,3,1,2,75,87,38,0,1
701027,0,FunPlus Phoenix,13,Trace Esports,9,team win,N/A,N/A,0,AAAAY,Unknown,0.60,135,6,2,4,42,84,22,0,1
701027,0,FunPlus Phoenix,13,Trace Esports,3,team win,N/A,N/A,0,FKEY,Unknown,0.82,176,1,1,0,50,78,25,1,1
701027,0,FunPlus Phoenix,13,Trace Esports,9,team win,N/A,N/A,0,FKEY,Unknown,0.55,144,10,8,2,60,98,27,1,2
701027,0,FunPlus Phoenix,13,Trace Esports,3,team win,N/A,N/A,0,FengF,Unknown,0.61,128,5,4,1,50,91,9,0,0
701027,0,FunPlus Phoenix,13,Trace Esports,9,team win,N/A,N/A,0,FengF,Unknown,0.84,220,14,10,4,90,150,43,0,2
701027,0,FunPlus Phoenix,13,Trace Esports,3,team win,N/A,N/A,0,Kai,Unknown,0.81,173,4,2,2,75,119,60,0,0
701027,0,FunPlus Phoenix,13,Trace Esports,9,team win,N/A,N/A,0,Kai,Unknown,0.81,196,3,3,0,70,116,56,2,1
701027,0,FunPlus Phoenix,13,Trace Esports,3,team win,N/A,N/A,0,KovaQ,Unknown,0.77,140,9,1,8,75,81,30,0,1
701027,0,FunPlus Phoenix,13,Trace Esports,9,team win,N/A,N/A,0,KovaQ,Unknown,0.45,93,9,4,5,67,67,31,0,3
701027,0,FunPlus Phoenix,13,Trace Esports,3,team win,N/A,N/A,0,LuoK1ng,Unknown,0.29,134,4,4,0,25,80,20,1,1
701027,0,FunPlus Phoenix,13,Trace Esports,9,team win,N/A,N/A,0,LuoK1ng,Unknown,0.56,128,13,8,5,50,92,22,0,2
701027,0,FunPlus Phoenix,13,Trace Esports,3,team win,N/A,N/A,0,Setrod,Unknown,1.51,343,3,1,2,92,215,29,6,1
701027,0,FunPlus Phoenix,13,Trace Esports,9,team win,N/A,N/A,0,Setrod,Unknown,1.59,313,4,0,4,67,190,28,1,1
701027,0,FunPlus Phoenix,13,Trace Esports,3,team win,N/A,N/A,0,Xlele,Unknown,1.83,325,2,0,2,100,208,52,2,1
701027,0,FunPlus Phoenix,13,Trace Esports,9,team win,N/A,N/A,0,Xlele,Unknown,1.30,275,3,1,2,75,173,23,2,2
701027,0,FunPlus Phoenix,13,Trace Esports,3,team win,N/A,N/A,0,coconut,Unknown,1.45,267,5,0,5,83,192,29,0,0
701027,0,FunPlus Phoenix,13,Trace Esports,9,team win,N/A,N/A,0,coconut,Unknown,1.33,240,8,3,5,75,185,29,0,2
701027,0,FunPlus Phoenix,13,Trace Esports,3,team win,N/A,N/A,0,deLb,Unknown,0.73,256,4,4,0,100,168,43,0,0
701027,0,FunPlus Phoenix,13,Trace Esports,9,team win,N/A,N/A,0,deLb,Unknown,1.30,169,3,1,2,70,112,36,0,0
701028,0,JDG Esports,8,TYLOO,13,opponent win,N/A,N/A,0,BerLIN,Unknown,0.26,88,6,4,2,50,55,14,1,3
701028,0,JDG Esports,7,TYLOO,13,opponent win,N/A,N/A,0,BerLIN,Unknown,0.22,50,3,2,1,25,28,100,1,0
701028,0,JDG Esports,8,TYLOO,13,opponent win,N/A,N/A,0,Erv,Unknown,1.11,168,10,5,5,78,129,33,1,0
701028,0,JDG Esports,7,TYLOO,13,opponent win,N/A,N/A,0,Erv,Unknown,0.94,161,8,4,4,83,115,40,2,0
701028,0,JDG Esports,8,TYLOO,13,opponent win,N/A,N/A,0,Scales,Unknown,0.81,182,7,2,5,67,117,33,0,1
701028,0,JDG Esports,7,TYLOO,13,opponent win,N/A,N/A,0,Scales,Unknown,1.29,216,6,3,3,67,135,32,2,1
701028,0,JDG Esports,8,TYLOO,13,opponent win,N/A,N/A,0,SiuFatBB,Unknown,0.87,125,10,7,3,56,72,45,0,0
701028,0,JDG Esports,7,TYLOO,13,opponent win,N/A,N/A,0,SiuFatBB,Unknown,0.98,147,8,3,5,75,92,12,0,0
701028,0,JDG Esports,8,TYLOO,13,opponent win,N/A,N/A,0,Yuicaw,Unknown,1.08,243,8,8,0,75,152,69,3,1
701028,0,JDG Esports,7,TYLOO,13,opponent win,N/A,N/A,0,Yuicaw,Unknown,0.35,97,3,2,1,63,63,10,0,3
701028,0,JDG Esports,8,TYLOO,13,opponent win,N/A,N/A,0,crownfisher,Unknown,0.59,134,1,1,0,50,88,29,0,0
701028,0,JDG Esports,7,TYLOO,13,opponent win,N/A,N/A,0,crownfisher,Unknown,1.55,259,6,4,2,75,167,22,0,1
701028,0,JDG Esports,8,TYLOO,13,opponent win,N/A,N/A,0,jkuro,Unknown,0.44,126,9,4,5,58,83,21,0,0
701028,0,JDG Esports,7,TYLOO,13,opponent win,N/A,N/A,0,jkuro,Unknown,0.54,157,6,4,2,38,97,9,0,1
701028,0,JDG Esports,8,TYLOO,13,opponent win,N/A,N/A,0,slowly,Unknown,0.79,136,2,0,2,56,80,22,2,1
701028,0,JDG Esports,7,TYLOO,13,opponent win,N/A,N/A,0,slowly,Unknown,1.68,289,3,1,2,75,207,43,1,1
701028,0,JDG Esports,8,TYLOO,13,opponent win,N/A,N/A,0,splash,Unknown,1.08,322,5,3,2,67,253,23,2,2
701028,0,JDG Esports,7,TYLOO,13,opponent win,N/A,N/A,0,splash,Unknown,1.28,263,3,1,2,83,169,32,3,2
701028,0,JDG Esports,8,TYLOO,13,opponent win,N/A,N/A,0,zhe,Unknown,1.01,179,2,1,1,67,113,19,3,1
701028,0,JDG Esports,7,TYLOO,13,opponent win,N/A,N/A,0,zhe,Unknown,0.51,184,2,1,1,75,116,22,1,1
701029,0,Dragon Ranger Gaming,16,Titan Esports Club,14,team win,N/A,N/A,0,Coco,Unknown,1.07,123,9,6,3,67,96,29,0,1
701029,0,Dragon Ranger Gaming,11,Titan Esports Club,13,opponent win,N/A,N/A,0,Coco,Unknown,1.12,190,15,6,9,75,107,10,0,1
701029,0,Dragon Ranger Gaming,13,Titan Esports Club,4,team win,N/A,N/A,0,Coco,Unknown,1.07,199,8,2,6,67,126,36,2,0
701029,0,Dragon Ranger Gaming,16,Titan Esports Club,14,team win,N/A,N/A,0,Dynamite,Unknown,0.79,244,13,6,7,73,159,26,5,3
701029,0,Dragon Ranger Gaming,11,Titan Esports Club,13,opponent win,N/A,N/A,0,Dynamite,Unknown,0.94,187,3,1,2,58,125,35,3,2
701029,0,Dragon Ranger Gaming,13,Titan Esports Club,4,team win,N/A,N/A,0,Dynamite,Unknown,0.70,177,2,2,0,42,125,25,0,1
701029,0,Dragon Ranger Gaming,16,Titan Esports Club,14,team win,N/A,N/A,0,Haodong,Unknown,1.12,195,12,3,9,87,135,36,1,1
701029,0,Dragon Ranger Gaming,11,Titan Esports Club,13,opponent win,N/A,N/A,0,Haodong,Unknown,0.78,129,4,1,3,50,89,14,0,1
701029,0,Dragon Ranger Gaming,13,Titan Esports Club,4,team win,N/A,N/A,0,Haodong,Unknown,0.46,125,1,0,1,33,86,30,0,1
701029,0,Dragon Ranger Gaming,16,Titan Esports Club,14,team win,N/A,N/A,0,Life,Unknown,1.29,208,3,0,3,80,151,50,1,2
701029,0,Dragon Ranger Gaming,11,Titan Esports Club,13,opponent win,N/A,N/A,0,Life,Unknown,1.41,284,5,3,2,75,194,52,4,0
701029,0,Dragon Ranger Gaming,13,Titan Esports Club,4,team win,N/A,N/A,0,Life,Unknown,1.29,310,2,1,1,80,223,31,2,1
701029,0,Dragon Ranger Gaming,16,Titan Esports Club,14,team win,N/A,N/A,0,Nicc,Unknown,0.80,201,8,2,6,80,138,29,1,1
701029,0,Dragon Ranger Gaming,11,Titan Esports Club,13,opponent win,N/A,N/A,0,Nicc,Unknown,0.19,88,10,7,3,42,58,21,0,2
701029,0,Dragon Ranger Gaming,13,Titan Esports Club,4,team win,N/A,N/A,0,Nicc,Unknown,1.31,240,6,3,3,60,164,33,1,1
701029,0,Dragon Ranger Gaming,16,Titan Esports Club,14,team win,N/A,N/A,0,SpiritZ1,Unknown,0.90,238,6,1,5,73,164,34,1,1
701029,0,Dragon Ranger Gaming,11,Titan Esports Club,13,opponent win,N/A,N/A,0,SpiritZ1,Unknown,1.10,247,7,5,2,67,160,52,2,0
701029,0,Dragon Ranger Gaming,13,Titan Esports Club,4,team win,N/A,N/A,0,SpiritZ1,Unknown,1.43,275,1,1,0,60,199,67,0,0
701029,0,Dragon Ranger Gaming,16,Titan Esports Club,14,team win,N/A,N/A,0,Spitfires,Unknown,1.33,274,9,5,4,80,187,25,1,1
701029,0,Dragon Ranger Gaming,11,Titan Esports Club,13,opponent win,N/A,N/A,0,Spitfires,Unknown,0.51,159,3,1,2,42,103,26,1,4
701029,0,Dragon Ranger Gaming,13,Titan Esports Club,4,team win,N/A,N/A,0,Spitfires,Unknown,0.16,53,7,3,4,50,38,17,0,6
701029,0,Dragon Ranger Gaming,16,Titan Esports Club,14,team win,N/A,N/A,0,Verse,Unknown,1.05,223,13,7,6,80,132,36,2,2
701029,0,Dragon Ranger Gaming,11,Titan Esports Club,13,opponent win,N/A,N/A,0,Verse,Unknown,0.46,80,13,8,5,58,62,36,0,2
701029,0,Dragon Ranger Gaming,13,Titan Esports Club,4,team win,N/A,N/A,0,Verse,Unknown,0.03,20,10,8,2,60,13,0,0,0
701029,0,Dragon Ranger Gaming,16,Titan Esports Club,14,team win,N/A,N/A,0,lucas,Unknown,0.99,188,8,2,6,73,148,43,0,2
701029,0,Dragon Ranger Gaming,11,Titan Esports Club,13,opponent win,N/A,N/A,0,lucas,Unknown,0.85,115,3,3,0,67,70,19,0,0
701029,0,Dragon Ranger Gaming,13,Titan Esports Club,4,team win,N/A,N/A,0,lucas,Unknown,1.25,291,3,1,2,75,177,44,2,0
701029,0,Dragon Ranger Gaming,16,Titan Esports Club,14,team win,N/A,N/A,0,vo0kashu,Unknown,1.54,303,7,3,4,87,192,38,2,2
701029,0,Dragon Ranger Gaming,11,Titan Esports Club,13,opponent win,N/A,N/A,0,vo0kashu,Unknown,1.06,190,2,1,1,67,123,42,1,1
701029,0,Dragon Ranger Gaming,13,Titan Esports Club,4,team win,N/A,N/A,0,vo0kashu,Unknown,1.30,150,2,2,0,60,104,75,0,0
701030,0,Bilibili Gaming,13,Wolves Esports,9,team win,N/A,N/A,0,Deryeon,Unknown,0.95,123,6,5,1,80,71,50,0,1
701030,0,Bilibili Gaming,4,Wolves Esports,13,opponent win,N/A,N/A,0,Deryeon,Unknown,2.25,415,5,2,3,92,265,27,1,1
701030,0,Bilibili Gaming,13,Wolves Esports,5,team win,N/A,N/A,0,Deryeon,Unknown,0.53,115,6,4,2,50,71,15,0,1
701030,0,Bilibili Gaming,13,Wolves Esports,9,team win,N/A,N/A,0,FT,Unknown,0.71,138,5,2,3,75,99,50,0,1
701030,0,Bilibili Gaming,4,Wolves Esports,13,opponent win,N/A,N/A,0,FT,Unknown,0.76,230,1,1,0,40,144,30,1,0
701030,0,Bilibili Gaming,13,Wolves Esports,5,team win,N/A,N/A,0,FT,Unknown,0.33,119,3,2,1,50,96,25,0,1
701030,0,Bilibili Gaming,13,Wolves Esports,9,team win,N/A,N/A,0,Knight,Unknown,1.11,205,8,1,7,75,161,17,1,0
701030,0,Bilibili Gaming,4,Wolves Esports,13,opponent win,N/A,N/A,0,Knight,Unknown,1.15,215,0,0,0,60,95,43,1,0
701030,0,Bilibili Gaming,13,Wolves Esports,5,team win,N/A,N/A,0,Knight,Unknown,0.97,159,3,3,0,67,78,43,1,0
701030,0,Bilibili Gaming,13,Wolves Esports,9,team win,N/A,N/A,0,Spring,Unknown,1.02,188,8,3,5,60,127,13,1,1
701030,0,Bilibili Gaming,4,Wolves Esports,13,opponent win,N/A,N/A,0,Spring,Unknown,1.60,327,9,2,7,92,206,30,1,1
701030,0,Bilibili Gaming,13,Wolves Esports,5,team win,N/A,N/A,0,Spring,Unknown,0.97,229,7,3,4,50,149,30,1,1
701030,0,Bilibili Gaming,13,Wolves Esports,9,team win,N/A,N/A,0,aluba,Unknown,1.49,256,2,1,1,70,159,29,2,0
701030,0,Bilibili Gaming,4,Wolves Esports,13,opponent win,N/A,N/A,0,aluba,Unknown,0.82,126,6,4,2,67,88,16,0,0
701030,0,Bilibili Gaming,13,Wolves Esports,5,team win,N/A,N/A,0,aluba,Unknown,0.51,98,3,1,2,42,91,29,1,1
701030,0,Bilibili Gaming,13,Wolves Esports,9,team win,N/A,N/A,0,glacier,Unknown,0.67,150,6,3,3,60,108,36,0,2
701030,0,Bilibili Gaming,4,Wolves Esports,13,opponent win,N/A,N/A,0,glacier,Unknown,1.42,260,4,1,3,83,161,35,3,3
701030,0,Bilibili Gaming,13,Wolves Esports,5,team win,N/A,N/A,0,glacier,Unknown,1.12,205,2,0,2,58,148,10,1,2
701030,0,Bilibili Gaming,13,Wolves Esports,9,team win,N/A,N/A,0,nephh,Unknown,1.20,220,13,7,6,83,142,24,0,1
701030,0,Bilibili Gaming,4,Wolves Esports,13,opponent win,N/A,N/A,0,nephh,Unknown,0.50,112,7,7,0,80,73,33,0,1
701030,0,Bilibili Gaming,13,Wolves Esports,5,team win,N/A,N/A,0,nephh,Unknown,1.38,257,11,8,3,83,110,13,0,1
701030,0,Bilibili Gaming,13,Wolves Esports,9,team win,N/A,N/A,0,rushia,Unknown,1.08,213,5,0,5,92,145,18,3,1
701030,0,Bilibili Gaming,4,Wolves Esports,13,opponent win,N/A,N/A,0,rushia,Unknown,0.04,73,5,4,1,60,53,20,0,0
701030,0,Bilibili Gaming,13,Wolves Esports,5,team win,N/A,N/A,0,rushia,Unknown,1.72,286,11,5,6,100,195,21,0,0
701030,0,Bilibili Gaming,13,Wolves Esports,9,team win,N/A,N/A,0,whzy,Unknown,1.86,343,4,1,3,75,219,17,4,1
701030,0,Bilibili Gaming,4,Wolves Esports,13,opponent win,N/A,N/A,0,whzy,Unknown,0.70,176,7,5,2,60,121,21,1,1
701030,0,Bilibili Gaming,13,Wolves Esports,5,team win,N/A,N/A,0,whzy,Unknown,0.98,233,3,2,1,83,153,32,2,1
701030,0,Bilibili Gaming,13,Wolves Esports,9,team win,N/A,N/A,0,yosemite,Unknown,0.96,204,8,5,3,60,129,25,1,2
701030,0,Bilibili Gaming,4,Wolves Esports,13,opponent win,N/A,N/A,0,yosemite,Unknown,0.79,142,13,4,9,92,105,16,0,2
701030,0,Bilibili Gaming,13,Wolves Esports,5,team win,N/A,N/A,0,yosemite,Unknown,0.35,66,0,0,0,42,47,43,0,4
701031,0,Nova Esports,13,FunPlus Phoenix,7,team win,N/A,N/A,0,AAAAY,Unknown,0.54,122,2,1,1,63,87,50,1,0
701031,0,Nova Esports,13,FunPlus Phoenix,8,team win,N/A,N/A,0,AAAAY,Unknown,1.01,178,2,1,1,67,103,19,0,0
701031,0,Nova Esports,13,FunPlus Phoenix,7,team win,N/A,N/A,0,Ezeir,Unknown,0.88,149,6,4,2,92,98,22,0,1
701031,0,Nova Esports,13,FunPlus Phoenix,8,team win,N/A,N/A,0,Ezeir,Unknown,1.25,267,12,8,4,83,164,36,3,1
701031,0,Nova Esports,13,FunPlus Phoenix,7,team win,N/A,N/A,0,GuanG,Unknown,1.02,170,4,2,2,83,103,15,1,0
701031,0,Nova Esports,13,FunPlus Phoenix,8,team win,N/A,N/A,0,GuanG,Unknown,1.08,192,9,5,4,83,122,47,0,1
701031,0,Nova Esports,13,FunPlus Phoenix,7,team win,N/A,N/A,0,KovaQ,Unknown,0.96,183,12,7,5,50,110,29,2,2
701031,0,Nova Esports,13,FunPlus Phoenix,8,team win,N/A,N/A,0,KovaQ,Unknown,1.08,233,7,5,2,56,175,41,1,0
701031,0,Nova Esports,13,FunPlus Phoenix,7,team win,N/A,N/A,0,Setrod,Unknown,1.29,280,1,1,0,63,184,31,2,1
701031,0,Nova Esports,13,FunPlus Phoenix,8,team win,N/A,N/A,0,Setrod,Unknown,0.68,120,5,4,1,44,77,13,1,2
701031,0,Nova Esports,13,FunPlus Phoenix,7,team win,N/A,N/A,0,Xlele,Unknown,0.40,89,2,2,0,38,66,9,0,0
701031,0,Nova Esports,13,FunPlus Phoenix,8,team win,N/A,N/A,0,Xlele,Unknown,0.25,95,2,1,1,33,79,0,1,2
701031,0,Nova Esports,13,FunPlus Phoenix,7,team win,N/A,N/A,0,cb,Unknown,1.60,301,9,3,6,92,220,38,1,1
701031,0,Nova Esports,13,FunPlus Phoenix,8,team win,N/A,N/A,0,cb,Unknown,0.50,96,3,2,1,67,67,20,0,1
701031,0,Nova Esports,13,FunPlus Phoenix,7,team win,N/A,N/A,0,coconut,Unknown,1.35,185,7,4,3,63,148,29,0,0
701031,0,Nova Esports,13,FunPlus Phoenix,8,team win,N/A,N/A,0,coconut,Unknown,0.36,64,6,3,3,44,52,33,0,2
701031,0,Nova Esports,13,FunPlus Phoenix,7,team win,N/A,N/A,0,qiutiaN,Unknown,1.28,166,10,5,5,100,117,19,0,0
701031,0,Nova Esports,13,FunPlus Phoenix,8,team win,N/A,N/A,0,qiutiaN,Unknown,0.57,126,7,2,5,67,89,31,0,1
701031,0,Nova Esports,13,FunPlus Phoenix,7,team win,N/A,N/A,0,swagzor,Unknown,1.49,398,3,0,3,83,210,35,5,3
701031,0,Nova Esports,13,FunPlus Phoenix,8,team win,N/A,N/A,0,swagzor,Unknown,1.69,371,3,0,3,67,239,28,4,1
701032,0,TYLOO,13,Trace Esports,3,team win,N/A,N/A,0,Erv,Unknown,0.92,88,7,5,2,100,58,25,0,1
701032,0,TYLOO,13,Trace Esports,5,team win,N/A,N/A,0,Erv,Unknown,1.05,190,6,0,6,100,121,17,0,2
701032,0,TYLOO,13,Trace Esports,3,team win,N/A,N/A,0,FKEY,Unknown,0.60,120,6,2,4,42,63,25,0,2
701032,0,TYLOO,13,Trace Esports,5,team win,N/A,N/A,0,FKEY,Unknown,0.44,58,1,1,0,67,42,25,0,0
701032,0,TYLOO,13,Trace Esports,3,team win,N/A,N/A,0,FengF,Unknown,0.19,78,3,1,2,50,61,50,0,3
701032,0,TYLOO,13,Trace Esports,5,team win,N/A,N/A,0,FengF,Unknown,1.28,188,1,1,0,100,97,18,0,0
701032,0,TYLOO,13,Trace Esports,3,team win,N/A,N/A,0,Kai,Unknown,0.63,139,3,0,3,58,95,18,2,1
701032,0,TYLOO,13,Trace Esports,5,team win,N/A,N/A,0,Kai,Unknown,0.98,246,4,1,3,67,178,26,2,1
701032,0,TYLOO,13,Trace Esports,3,team win,N/A,N/A,0,LuoK1ng,Unknown,0.83,173,3,0,3,75,115,42,1,1
701032,0,TYLOO,13,Trace Esports,5,team win,N/A,N/A,0,LuoK1ng,Unknown,0.77,248,0,0,0,83,137,31,1,2
701032,0,TYLOO,13,Trace Esports,3,team win,N/A,N/A,0,Scales,Unknown,1.48,211,5,4,1,75,167,67,0,1
701032,0,TYLOO,13,Trace Esports,5,team win,N/A,N/A,0,Scales,Unknown,2.06,339,11,4,7,92,203,42,0,0
701032,0,TYLOO,13,Trace Esports,3,team win,N/A,N/A,0,SiuFatBB,Unknown,1.00,157,10,6,4,75,118,14,0,0
701032,0,TYLOO,13,Trace Esports,5,team win,N/A,N/A,0,SiuFatBB,Unknown,1.52,276,7,1,6,92,169,32,1,1
701032,0,TYLOO,13,Trace Esports,3,team win,N/A,N/A,0,deLb,Unknown,0.56,147,4,3,1,58,96,27,1,1
701032,0,TYLOO,13,Trace Esports,5,team win,N/A,N/A,0,deLb,Unknown,1.35,236,2,1,1,67,186,33,0,0
701032,0,TYLOO,13,Trace Esports,3,team win,N/A,N/A,0,slowly,Unknown,1.28,146,2,2,0,75,103,38,1,0
701032,0,TYLOO,13,Trace Esports,5,team win,N/A,N/A,0,slowly,Unknown,1.86,352,2,1,1,83,223,17,6,0
701032,0,TYLOO,13,Trace Esports,3,team win,N/A,N/A,0,splash,Unknown,2.05,367,0,0,0,100,271,67,1,0
701032,0,TYLOO,13,Trace Esports,5,team win,N/A,N/A,0,splash,Unknown,1.14,207,6,2,4,83,139,26,1,1
701036,0,Wolves Esports,11,All Gamers,13,opponent win,N/A,N/A,0,Bai,Unknown,0.79,208,5,3,2,75,120,21,2,1
701036,0,Wolves Esports,4,All Gamers,13,opponent win,N/A,N/A,0,Bai,Unknown,1.02,210,3,1,2,75,141,23,2,0
701036,0,Wolves Esports,11,All Gamers,13,opponent win,N/A,N/A,0,Deryeon,Unknown,1.31,223,8,6,2,75,145,30,0,0
701036,0,Wolves Esports,4,All Gamers,13,opponent win,N/A,N/A,0,Deryeon,Unknown,0.72,180,7,6,1,60,116,12,1,0
701036,0,Wolves Esports,11,All Gamers,13,opponent win,N/A,N/A,0,K1ra,Unknown,1.30,312,7,3,4,100,226,29,1,0
701036,0,Wolves Esports,4,All Gamers,13,opponent win,N/A,N/A,0,K1ra,Unknown,1.04,186,8,1,7,92,125,36,1,0
701036,0,Wolves Esports,11,All Gamers,13,opponent win,N/A,N/A,0,Shr1mp,Unknown,0.54,130,7,3,4,67,95,26,1,1
701036,0,Wolves Esports,4,All Gamers,13,opponent win,N/A,N/A,0,Shr1mp,Unknown,1.66,277,7,1,6,100,142,10,2,0
701036,0,Wolves Esports,11,All Gamers,13,opponent win,N/A,N/A,0,Spring,Unknown,1.14,219,8,2,6,83,140,33,1,0
701036,0,Wolves Esports,4,All Gamers,13,opponent win,N/A,N/A,0,Spring,Unknown,1.04,239,3,3,0,60,155,27,0,0
701036,0,Wolves Esports,11,All Gamers,13,opponent win,N/A,N/A,0,aluba,Unknown,0.98,178,9,3,6,83,132,26,0,1
701036,0,Wolves Esports,4,All Gamers,13,opponent win,N/A,N/A,0,aluba,Unknown,0.50,147,2,2,0,60,94,20,0,1
